television_cable,wifi,seche_cheveux,monoxyde_carbone_detect,salle_sport,fer_repasser,parking_sur-place,extincteur,Climatisation,Jacuzzi,machine_laver,Capacite_accueil,NbChambres,frais_menage,Caution,frais_menage,seche_linge,cheminee_interieur,pourEnfants_famille,Piscine,NbLits,television,PrixNuitee,Latitude,Longitude
0,1,0,0,0,1,0,0,0,0,1,2,0,0,500,0,1,0,1,0,0,1,50.065583651152444,44.8587886834,-0.5591514473
1,1,1,0,0,1,1,1,0,0,0,2,1,8,150,8,0,0,1,0,0,0,49.17106621885635,44.8591375199,-0.6126395019
0,1,1,0,0,1,0,0,0,0,1,4,1,10,300,10,0,0,0,0,0,0,64.50091949468404,44.849986069,-0.5709402131
0,1,1,0,0,1,1,0,0,0,1,4,1,0,0,0,1,0,1,0,0,1,63.94482337685629,44.8337967352,-0.578094108
0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,59.74827866433398,44.8502259296,-0.5714901226
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,41.74790984078314,44.8320027081,-0.5811513999
0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,46.275778088202856,44.8343374916,-0.5718020123
1,1,0,0,0,0,0,0,0,0,1,2,1,0,250,0,0,0,0,0,1,1,57.65843982409439,44.8171201875,-0.5739675662
0,1,1,0,0,0,0,0,0,0,0,2,1,30,500,30,0,0,1,0,0,1,68.15655851855281,44.8423170114,-0.5786509772
0,1,0,0,0,0,0,0,0,0,0,4,1,5,0,5,0,0,1,0,0,1,64.49835196600577,44.8409996223,-0.5795842381
0,1,1,0,0,1,0,0,0,0,1,6,2,20,0,20,1,0,1,0,2,0,95.39438160810762,44.8429004867,-0.5836525741
0,1,1,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,36.66250872574652,44.8601058374,-0.6122001591
0,1,0,0,0,0,1,0,0,0,1,2,1,0,100,0,0,0,0,0,1,1,44.92009432443401,44.8518374469,-0.5441443581
0,1,1,0,0,0,0,0,0,0,0,2,1,25,200,25,0,0,0,0,0,1,61.50766338596094,44.8375211492,-0.568437426
0,1,1,0,0,0,1,0,0,0,1,6,3,30,500,30,1,0,1,0,0,1,130.55945087721014,44.864389641,-0.5612719616
0,1,1,0,0,1,1,0,0,0,1,4,0,15,0,15,0,0,1,0,0,0,36.23996477389715,44.841534971,-0.5930523665
0,1,0,0,0,1,0,0,0,0,1,4,1,0,150,0,0,0,0,0,0,1,64.43213520759556,44.8565358116,-0.5736613764
0,1,1,0,0,0,0,0,0,0,0,5,1,5,0,5,0,0,0,0,2,0,67.71732579013019,44.8290310332,-0.5641823935
0,1,0,0,0,0,0,0,0,0,0,2,0,0,200,0,0,0,0,0,1,1,40.00703742649126,44.8402935431,-0.5753214043
0,1,0,0,0,0,0,0,0,0,1,4,2,5,0,5,0,0,1,0,0,1,76.61222281462327,44.8392586516,-0.5673429838
1,1,0,0,0,0,1,0,0,0,1,3,1,0,200,0,0,0,0,0,0,1,59.87883398699191,44.8653998601,-0.5685942506
0,1,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,1,0,0,1,73.27924355572014,44.8238867761,-0.5684031055
0,1,0,0,0,0,1,0,0,0,1,5,3,150,500,150,0,0,1,0,0,0,130.8916743018369,44.822169544,-0.5956386562
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,45.23002072671884,44.8275192908,-0.5741510716
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,45.73113733525056,44.838061703,-0.5734741222
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,46.9707566699591,44.8285988535,-0.5686221316
1,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,35.14747409311885,44.8361308307,-0.568652081
1,1,1,0,0,0,0,0,0,0,1,7,4,80,500,80,1,0,1,0,0,0,165.56054460394697,44.8451014548,-0.6248811506
0,1,1,0,0,1,0,0,0,0,1,2,1,15,100,15,1,0,0,0,1,0,53.59344641986017,44.8574644229,-0.5852320275
0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,1,73.4625663559511,44.8751261277,-0.5483644288
0,1,0,0,0,0,0,0,0,0,0,2,1,5,100,5,0,0,0,0,0,1,53.69641997105984,44.8566628551,-0.5790202516
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,54.58772551657039,44.8297548707,-0.5691504414
0,1,1,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,1,1,0,1,57.036573478941534,44.8676322437,-0.6327710964
1,1,1,0,0,1,0,0,0,0,1,6,2,30,1000,30,1,0,1,0,0,1,135.1915280998599,44.8375299269,-0.5731574726
0,1,1,0,0,1,0,0,1,0,1,4,2,30,1500,30,0,0,1,0,0,1,129.24857028474574,44.841678401,-0.5773349515
0,1,1,0,0,1,0,0,0,0,0,2,1,0,700,0,0,0,1,0,0,1,64.7357180512465,44.8420254911,-0.5805203305
1,1,1,0,0,1,1,1,0,0,1,4,2,40,500,40,1,0,1,0,3,1,107.36771413064946,44.8269764742,-0.5975400046
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,84.10664562776118,44.8226560702,-0.5723977534
0,1,1,1,0,1,1,0,0,0,1,2,1,0,200,0,0,0,0,0,1,1,48.56970297915907,44.8427694539,-0.5599848456
0,1,1,0,0,1,0,0,0,0,1,4,1,0,350,0,0,0,1,0,0,1,68.50410933638608,44.8438370341,-0.5806364337
1,1,0,0,0,0,0,0,0,0,0,2,1,0,500,0,0,0,0,0,1,0,59.88112346806499,44.8291965754,-0.5720677901
0,1,1,0,0,1,0,0,0,0,0,2,0,20,150,20,0,0,0,0,1,1,41.67029044133758,44.8451209668,-0.5804493449
1,1,0,0,0,0,0,0,0,0,1,4,2,20,350,20,1,0,1,0,3,1,100.94741027323839,44.8317936272,-0.5808474109
0,1,1,0,0,1,0,0,0,0,1,2,1,0,500,0,0,1,1,0,0,1,61.018325173982845,44.8555521388,-0.5728258396
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,38.79634543157165,44.840300615,-0.5881457988
0,1,1,0,0,1,1,0,0,0,1,4,2,40,300,40,0,0,0,0,0,1,87.92924551635639,44.8390084685,-0.5979845996
0,1,1,0,0,1,1,0,1,0,0,4,2,110,500,110,1,0,1,0,0,1,127.43271865306119,44.8423538879,-0.5750777576
0,1,0,0,0,0,0,0,0,0,0,4,1,24,300,24,0,0,0,0,2,1,77.56200616066775,44.8292714426,-0.5779211207
0,1,1,0,0,1,0,0,0,0,0,2,1,25,150,25,0,0,0,0,1,1,57.55154989387809,44.8349052209,-0.5647045849
0,1,1,1,0,1,0,0,1,0,1,2,0,25,500,25,0,0,1,0,0,1,59.596105468121976,44.8340897315,-0.5835122209
0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,63.2893075449458,44.8306861282,-0.573986846
0,1,1,0,0,1,0,0,0,0,1,2,1,30,500,30,0,0,0,0,0,1,65.27533061899095,44.8550359026,-0.5686250362
0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,5,0,0,0,0,0,1,58.87181548616698,44.8324918539,-0.5686732475
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,46.9707566699591,44.8333958179,-0.5751694675
1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,52.19980041562954,44.8424683735,-0.5779590868
1,0,1,0,0,0,0,1,1,0,1,2,1,10,0,10,1,0,0,0,0,1,81.76688803171119,44.8526550473,-0.6160585176
0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,45.064804563071654,44.8495745638,-0.5923467616
0,1,0,0,0,0,0,0,0,0,0,2,0,0,150,0,0,0,0,0,0,1,39.10269841980674,44.8417817099,-0.5714274502
0,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,62.21113006858666,44.8324701062,-0.5685206543
0,1,0,0,0,0,0,0,0,0,1,2,0,49,250,49,0,0,1,0,0,1,47.10055845788951,44.8373794917,-0.5702369661
0,1,0,0,0,0,0,0,0,0,1,4,1,10,350,10,0,0,0,0,0,1,73.9628686343589,44.8506346157,-0.5751520853
0,1,0,0,0,0,1,0,0,0,1,4,2,0,500,0,0,0,1,0,2,0,76.11307142380218,44.8260414344,-0.5883419107
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,46.83725419888844,44.8227876097,-0.5503795288
1,1,0,0,0,0,1,0,0,0,1,3,1,20,500,20,1,0,0,0,0,0,73.93889723946174,44.8525728468,-0.5690137567
0,1,1,0,0,1,0,1,0,0,1,2,1,0,4001,0,1,0,1,0,0,1,160.33103913612587,44.8378768439,-0.5672098174
1,1,1,0,0,1,0,1,1,0,1,2,1,0,500,0,1,0,1,0,0,1,84.43944588833556,44.8423500629,-0.5769706609
1,1,0,1,0,0,0,0,0,0,0,3,1,10,550,10,0,0,1,0,0,1,78.5225459597529,44.8427428736,-0.5859789944
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,55.19355372743545,44.830746762,-0.5738367078
0,1,1,0,0,0,0,0,0,0,0,4,1,0,250,0,0,1,0,0,1,1,76.82747698355496,44.8372131651,-0.5711833872
0,0,0,0,0,0,0,0,0,0,1,3,1,30,500,30,0,0,1,0,0,0,68.90499902665229,44.848549992,-0.5760476859
0,1,1,0,0,0,0,0,1,0,0,2,1,5,150,5,0,0,0,0,0,1,66.04153218648716,44.8505560135,-0.5731047967
0,1,1,0,0,0,0,0,0,0,0,2,1,0,150,0,0,0,0,0,1,1,54.598913776517804,44.8324915428,-0.5633898878
0,1,0,0,0,0,0,0,0,0,0,2,1,0,100,0,0,0,0,0,1,1,52.26561851374638,44.8612123252,-0.563552648
1,1,1,1,0,1,0,0,0,0,0,4,2,50,300,50,0,1,1,0,2,1,105.19633280769642,44.8464134182,-0.5890976242
1,1,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,45.73859172945178,44.8599236961,-0.575635565
0,1,0,0,0,0,0,0,0,0,1,2,1,5,85,5,0,0,0,0,0,1,50.59037255946116,44.8455707854,-0.547617832
0,1,1,0,0,0,1,0,0,0,1,6,3,50,800,50,1,0,1,0,0,1,142.47508853577688,44.8361104262,-0.5692964672
0,1,0,0,0,0,0,0,0,0,1,2,2,0,500,0,0,0,1,0,1,1,72.55585773482,44.8393606438,-0.5788763919
1,1,0,0,0,0,0,1,0,0,0,2,1,20,0,20,0,0,0,0,0,1,62.74678288982999,44.8472774304,-0.5779253743
0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,28.640043136506804,44.8376949837,-0.568703841
1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,64.3355522061286,44.8402957204,-0.5883284912
0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,49.29744194858667,44.83985009,-0.5524249922
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,46.9707566699591,44.8315535585,-0.5798104451
0,1,1,0,0,1,1,0,0,0,1,4,1,0,450,0,0,0,0,0,0,1,68.57738182870413,44.8311500056,-0.5808632687
0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,37.98066601756861,44.8329116353,-0.5740572202
0,1,1,0,0,1,0,0,0,0,1,2,1,5,500,5,0,0,0,0,1,0,52.719327007156316,44.8336808034,-0.5685513976
1,1,0,0,0,0,0,0,0,0,1,4,1,0,300,0,0,0,1,0,0,1,72.70618441750544,44.8409040261,-0.5726378272
0,1,1,0,0,0,0,0,0,0,1,2,1,15,500,15,0,0,0,0,0,0,57.4831077233729,44.8312525075,-0.5660275076
0,1,1,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,1,0,2,1,65.80813181031641,44.8522014994,-0.5798736867
1,1,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,45.355392834848885,44.8688004188,-0.5479234623
0,1,1,0,0,1,0,0,0,0,1,2,1,0,450,0,0,0,1,0,1,1,55.19504360899409,44.8310439631,-0.5790909604
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,42.44777359213839,44.8482594581,-0.5889640904
0,1,1,0,0,1,0,0,0,0,0,2,1,20,0,20,0,0,0,0,0,0,46.089740618229285,44.8452688762,-0.5805479847
1,1,1,1,0,1,0,0,0,0,1,4,1,15,500,15,0,0,1,0,0,1,82.07367656293701,44.8332720266,-0.581455226
0,1,1,1,0,1,0,0,0,0,0,2,1,20,250,20,0,0,0,0,1,1,61.393175320601124,44.8397645024,-0.5975507302
0,0,1,0,0,0,0,0,0,0,1,2,1,20,500,20,1,0,0,0,0,0,71.30823228045836,44.8400021099,-0.5744857693
0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,68.1948112615721,44.8227998073,-0.5700115916
0,1,1,0,0,1,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,53.88529830359535,44.8469206201,-0.5452085628
0,1,0,0,0,1,0,0,0,0,1,4,1,20,0,20,1,0,1,0,0,1,71.71521441431446,44.8415306921,-0.572599658
0,1,1,0,0,1,0,0,0,0,1,2,1,0,90,0,0,0,0,0,1,0,41.11391365388899,44.8374293688,-0.5791909102
0,1,1,0,0,1,1,1,1,0,1,5,2,30,300,30,0,0,1,0,2,1,104.93863341973919,44.8417060967,-0.5732377991
1,1,0,0,0,1,0,0,0,0,1,6,2,10,0,10,0,0,1,0,0,1,95.12538496420342,44.8394778002,-0.5726177065
0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,60.08555855843035,44.8388772345,-0.5807255269
0,1,0,0,0,1,1,0,0,0,1,5,2,0,0,0,0,0,1,0,0,1,76.40397672530217,44.8602682587,-0.5563301508
0,1,0,0,0,1,1,0,0,0,1,4,1,0,400,0,0,0,1,0,0,1,64.12015172808955,44.8620083777,-0.5829626009
1,1,1,1,0,1,0,0,0,0,0,6,2,45,500,45,0,0,1,0,0,1,121.41367750560674,44.8541813303,-0.5751591111
1,1,1,0,0,1,0,0,0,0,1,2,1,0,200,0,0,1,1,0,0,1,57.543091413956624,44.8363785665,-0.5718060009
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,32.73295098349847,44.8318998879,-0.5955853486
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,45.23002072671884,44.8293502945,-0.5588263141
1,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,63.47915993252423,44.8239383804,-0.5845116212
0,1,0,0,0,0,0,0,0,0,1,2,1,0,300,0,0,0,0,0,0,1,55.079182972286446,44.8477706549,-0.5705133063
0,1,1,1,0,0,0,0,0,0,1,4,2,10,500,10,0,0,1,0,0,1,93.89511393855071,44.8379652168,-0.5757942753
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,39.220285352277145,44.8509555577,-0.5822109565
0,1,0,0,0,0,1,0,0,0,1,8,4,0,3000,0,1,1,1,1,4,1,229.15201465716302,44.8571351693,-0.6049393824
1,1,1,0,0,1,0,0,0,0,1,2,1,30,300,30,0,0,1,0,1,1,61.86803892909351,44.8313535593,-0.5808970153
0,1,1,1,0,1,1,0,1,0,1,2,1,25,0,25,0,0,1,0,1,1,56.54544630237502,44.8156957276,-0.5701633666
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,46.83725419888844,44.8284090014,-0.5699883271
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,40.0359647662802,44.8394052811,-0.574914649
0,1,1,0,0,1,0,0,0,0,1,4,1,20,0,20,0,0,1,0,2,1,62.915356489010684,44.8328805913,-0.5642567852
0,1,1,0,0,1,0,0,0,0,0,2,0,0,200,0,0,0,1,0,0,1,37.02668214854246,44.8288888764,-0.5753083968
0,0,0,1,0,0,0,0,0,0,1,2,1,5,300,5,1,0,0,0,0,1,71.21845971623068,44.8415691051,-0.580807449
0,1,0,0,0,0,0,0,0,0,1,4,2,49,250,49,1,0,1,0,0,1,101.3480323704953,44.8491298495,-0.5748470996
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,47.87556292915365,44.8438756147,-0.5799108613
0,1,0,0,0,0,0,0,0,0,1,4,1,49,250,49,0,0,1,0,0,1,77.43515798308336,44.833865952,-0.5680973651
0,1,0,0,0,1,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,1,67.5248041634722,44.8373430675,-0.5741826743
0,1,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,34.170607283471746,44.8514782821,-0.6220589706
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,56.433173062143986,44.8338672075,-0.5753008113
0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,42.5614451359234,44.8291823837,-0.5714873052
0,1,1,0,0,1,1,0,0,0,1,6,3,0,0,0,0,0,1,0,3,0,91.94947370681051,44.8236206451,-0.5711150565
0,1,0,0,0,1,1,0,0,0,1,2,1,0,200,0,0,0,0,0,1,1,45.209793430816276,44.8413587091,-0.5561549368
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,34.59454720417724,44.8450977262,-0.5487962452
0,1,1,0,0,1,0,0,0,0,0,2,1,0,200,0,0,0,1,0,0,1,51.8603390383724,44.839182508,-0.5704052419
0,1,1,1,0,0,1,1,0,0,0,4,1,0,200,0,0,0,1,0,0,0,64.63291789052386,44.8582939879,-0.6194780516
0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,55.09025602840678,44.8325019192,-0.6032797216
1,1,0,0,0,0,0,0,0,0,1,4,1,0,500,0,0,0,1,0,2,1,77.08993823344929,44.8394803064,-0.5799827253
0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,57.248852476147036,44.8542228968,-0.5697845732
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,47.35395556456199,44.8234588204,-0.5635539525
0,1,0,0,0,0,0,0,0,0,1,2,1,0,300,0,0,0,0,0,0,0,48.14439106860755,44.8430223917,-0.5850604198
0,1,0,0,0,0,0,0,0,0,0,2,1,50,500,50,0,0,0,0,0,1,73.42514624575423,44.832010344,-0.570403095
0,1,1,0,0,1,1,0,0,0,1,3,1,20,300,20,0,0,0,0,0,0,54.21991515432332,44.8230530396,-0.6039584995
1,1,1,0,0,0,1,0,0,0,1,4,2,0,200,0,1,1,1,0,2,0,86.91535729194041,44.8379228257,-0.571035644
0,1,1,0,0,0,0,0,0,0,1,2,1,6,1000,6,0,1,0,0,1,0,72.24214799786353,44.8520649372,-0.5763677763
0,0,0,0,0,0,0,0,0,0,0,6,3,35,250,35,0,0,1,0,0,1,126.08821776052292,44.831586286,-0.5846639766
0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,30.396363836888902,44.8310316781,-0.6078068903
0,1,0,0,0,0,0,0,0,0,0,3,0,7,250,7,0,0,1,0,0,0,41.83616238633626,44.8298383632,-0.5731657716
0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,50.07374160577445,44.8544088322,-0.5780304521
0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,42.72821741646208,44.8338863378,-0.5875820656
0,1,0,0,0,0,1,0,0,0,0,4,1,15,0,15,0,0,1,0,2,1,61.20142115412121,44.8618235213,-0.5575491251
0,1,1,1,0,1,1,1,0,0,1,6,3,0,500,0,1,0,1,0,3,1,127.3856516933193,44.8428105747,-0.5634684455
0,1,0,0,0,0,0,0,0,0,0,2,1,0,250,0,0,0,1,0,0,0,47.45270437068945,44.8438046134,-0.5779827212
1,1,1,0,0,1,1,0,0,0,1,4,2,65,400,65,1,0,1,0,0,1,106.94761043992114,44.8375820378,-0.5701970255
1,1,0,0,0,0,0,0,0,0,1,4,2,70,500,70,0,0,1,0,3,1,106.20683210662429,44.8398032411,-0.5771430156
0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,47.20923015697474,44.8418256624,-0.5604545044
0,1,1,0,0,1,1,0,0,0,1,4,2,40,400,40,0,0,1,0,0,1,88.38038648108805,44.8137645908,-0.568371295
1,1,0,0,0,0,0,0,0,0,0,4,0,0,250,0,0,0,1,0,0,1,59.30477566760055,44.8295694871,-0.5779320203
0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,37.98066601756861,44.8412389111,-0.5735827743
1,1,1,0,0,1,0,0,0,0,0,6,3,30,1200,30,0,1,1,0,0,1,152.96844990756838,44.8198538486,-0.5629443379
0,1,1,0,0,1,1,0,0,0,1,4,1,0,0,0,0,0,1,0,2,1,54.0992080900685,44.86817174,-0.5738510172
0,1,1,0,0,0,1,0,0,0,0,3,1,10,100,10,0,0,0,0,3,1,57.76491638102778,44.826625573,-0.5807165784
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,56.433173062143986,44.8471309195,-0.5719552139
1,1,1,1,0,1,0,1,0,0,1,4,1,0,0,0,0,0,1,0,0,1,70.28812724744624,44.8426289717,-0.5833257105
0,1,1,0,0,0,1,0,0,0,1,3,1,0,200,0,1,0,0,0,3,1,64.604218514551,44.858923984,-0.5583302357
0,1,1,0,0,1,1,0,0,0,1,7,4,0,0,0,0,0,1,0,0,1,122.61799050180997,44.832052918,-0.591540399
1,1,0,0,0,0,0,1,0,0,1,6,3,40,500,40,0,1,1,0,4,0,131.3230076118864,44.8227106541,-0.5667958009
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,32.285493448598245,44.8422402594,-0.5891620766
1,1,1,0,0,1,1,0,0,0,1,4,1,0,500,0,1,0,0,0,2,1,82.42773308606598,44.8414376943,-0.5705405221
0,1,0,0,0,0,0,0,0,0,0,2,0,12,300,12,0,0,0,0,0,1,45.47955827417433,44.8338865629,-0.5741375785
0,1,1,0,0,0,0,0,0,0,0,3,1,15,0,15,0,0,1,0,0,0,52.954051231550075,44.8469859624,-0.5884430098
0,1,1,1,0,1,0,0,0,0,1,4,2,0,300,0,1,0,1,0,0,0,86.50880610569048,44.8338490496,-0.5651769826
0,1,1,1,0,1,0,0,0,0,1,2,1,10,400,10,1,0,1,0,0,1,67.77927941217149,44.8346624297,-0.565238478
1,1,1,1,0,0,0,0,0,0,1,2,1,5,0,5,0,0,1,0,1,1,53.50432759086755,44.8540325101,-0.5713502776
0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,49.60054822677299,44.8539727348,-0.5811121917
0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,41.20437995213206,44.8470077158,-0.5849619246
1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,74.56873974711348,44.8455566857,-0.5878220803
0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45.448003457674545,44.8242836284,-0.5805843971
0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,39.55896891547965,44.8754928735,-0.5544544551
1,1,0,0,0,0,1,0,0,0,1,4,2,40,500,40,1,0,1,0,0,1,105.52429276365166,44.8389267107,-0.6127688929
0,1,0,0,0,0,0,0,0,0,1,4,1,30,400,30,0,0,1,0,0,1,77.31688194864543,44.8528492322,-0.5722761385
0,1,0,0,0,0,0,0,0,0,1,5,2,0,0,0,1,0,0,0,2,1,93.75184611581399,44.8375529591,-0.5685316335
1,1,0,0,0,0,0,0,0,0,1,2,1,0,200,0,0,0,0,0,1,0,49.436110019128066,44.852493514,-0.5701298786
1,1,1,1,0,1,0,0,0,0,1,2,0,30,400,30,1,0,0,0,1,0,56.191970460443414,44.8368423088,-0.5788033919
0,1,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,56.965863657731006,44.8244061862,-0.5695603632
1,1,1,0,0,1,1,0,0,0,1,4,1,0,150,0,0,0,1,0,0,0,56.043421327155855,44.8333323679,-0.5853655449
0,1,0,0,0,1,0,0,0,0,0,2,0,5,150,5,0,0,0,0,0,1,37.86492428632476,44.8329622489,-0.5757909961
1,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,66.4611237162849,44.8340482634,-0.574346393
0,1,1,1,0,1,0,0,1,0,1,8,3,0,500,0,0,0,1,0,4,1,143.82909565173907,44.8579885123,-0.5692557545
0,1,1,1,0,1,0,0,0,0,1,2,1,5,0,5,1,1,1,0,0,0,53.64912650458119,44.8248755656,-0.5666924394
0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,1,47.18340897872552,44.8346749057,-0.5788308178
0,0,1,0,0,1,1,0,0,0,0,2,0,0,250,0,0,0,0,0,1,0,32.1927304380842,44.844999693,-0.5810176331
0,1,0,1,0,0,1,0,0,0,1,4,2,30,0,30,0,0,1,0,0,1,79.53864966693496,44.8508201145,-0.5907580425
0,1,1,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,1,64.14208336084255,44.8388683347,-0.5685797991
0,1,1,0,0,1,0,0,0,0,0,3,1,20,0,20,0,0,1,0,0,1,58.65106900174698,44.8273805183,-0.5726626562
0,1,0,0,0,0,0,0,0,0,0,2,1,0,300,0,0,0,0,0,0,0,50.86417710982001,44.831904998,-0.5719597425
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,40.41916366088309,44.8477183335,-0.5752531692
0,1,1,0,0,1,0,1,0,0,1,2,1,0,300,0,1,0,0,0,1,1,66.76821962607204,44.8373514422,-0.5733565568
0,1,0,0,0,0,0,0,0,0,0,3,0,18,360,18,0,0,1,0,0,0,46.97347140713181,44.8335410793,-0.5768135328
1,1,0,0,0,1,1,0,1,0,1,8,3,30,700,30,0,1,1,0,3,1,156.06495224810902,44.8266965933,-0.5669045349
0,1,1,0,0,1,0,0,0,0,0,2,1,25,300,25,0,0,0,0,0,1,61.79736249234321,44.8336833235,-0.569079524
0,1,1,1,0,1,1,0,1,0,1,4,2,60,450,60,1,0,1,0,0,1,115.26352127031441,44.823456764,-0.5859023163
1,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,1,55.563512435771415,44.8431767078,-0.6085476683
0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.184707063579566,44.8238963999,-0.5759698619
1,1,1,0,0,1,1,0,0,0,1,6,2,100,2000,100,1,1,0,0,0,1,177.25946346239772,44.8374380365,-0.6063006353
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,44.84682183211595,44.8486722059,-0.5873296505
0,1,1,0,0,1,0,0,0,0,0,2,0,15,0,15,0,0,0,0,0,0,30.208481165688774,44.8386056521,-0.5738676409
0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,30.51428155081772,44.8624555853,-0.5602228811
0,1,0,0,0,0,1,0,0,0,1,4,1,49,250,49,0,0,1,0,0,1,72.80941983498344,44.8602220787,-0.5539531137
1,1,0,0,0,0,0,0,0,0,0,4,1,10,100,10,0,0,1,0,0,1,72.3710239789894,44.8384186426,-0.5708156867
